koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_duration,ra,dec,koi_kepmag,koi_score,koi_smass,koi_srad,koi_smet,koi_slogg,koi_steff,koi_tce_plnt_num,koi_model_snr,koi_insol,koi_teq,koi_prad,koi_ror,koi_depth,koi_impact,koi_eccen,koi_disposition_CANDIDATE,koi_disposition_CONFIRMED,koi_disposition_FALSE POSITIVE
FALSE POSITIVE,1,0,1,0,6.87366398,136.13966,2454969.14,7.0845,300.41293,46.380669,15.933,0.0,0.899,0.805,-0.26,4.575,5662.0,2.0,143.2,128.52,859.0,12.01,0.136634,9766.9,0.958,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,1,0,6.87366412,132.4575658,2454965.458,4.85,300.41293,46.380669,15.933,0.0,0.8846,0.9199999999999999,-0.404,4.4632,5568.8,1.0,23.4,97.892,1178.6,11.264,0.12094239999999998,367.78,0.6244,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,0.668483494,132.156558,2454965.157,2.4129,298.25992,48.218964,18.792,0.0,1.0,1.0,0.0,4.438,5780.0,1.0,334.3,4439.53,2082.0,138.76,1.270693,722770.0,0.773,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,1.070272827,131.835891,2454964.836,4.2844,299.17062,40.871059,15.926,0.086,0.723,0.653,-0.1,4.651,4628.0,1.0,284.0,528.52,1224.0,28.73,0.402965,9886.5,1.269,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,0.977170246,132.23783,2454965.238,3.4842,295.74759,42.40163,12.439,0.0,1.707,3.938,-0.06,3.48,5596.0,1.0,94.5,25506.22,3226.0,5.08,0.011819,151.1,0.646,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,1.135930136,132.396556,2454965.397,4.5036,292.80579,44.23605,15.524,0.0,1.022,0.954,-0.34,4.489,6247.0,1.0,551.7,2683.57,1836.0,52.05,0.49963,27247.0,1.282,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,1.801863222,132.48449,2454965.484,7.2492,283.0437,47.80463,12.796,0.0,1.634,2.324,-0.3,3.919,7479.0,2.0,463.4,12930.1,2721.0,145.36,0.572771,262580.0,0.681,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,54.77145968,143.74319,2454976.743,37.1871,291.90335,38.925861,13.939,0.006,1.594,3.866,0.02,3.466,5145.0,1.0,751.1,86.12,777.0,34.32,0.081293,7224.8,0.637,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,1.674690886,132.172107,2454965.172,2.0179,294.95724,45.405151,13.593,0.0,1.042,1.157,-0.26,4.331,6397.0,1.0,118.6,2558.96,1813.0,29.78,0.235701,527.4,1.212,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,1.013774136,131.95888,2454964.959,1.2774,283.7504,41.08601,16.758,0.0,0.412,0.389,-0.3,4.871,3644.0,1.0,166.8,110.51,827.0,18.59,0.43757,33878.0,1.161,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,290.1401717,307.250618,2455140.251,2.1583,286.15311,39.714901,13.906,0.996,0.947,1.263,0.07,4.212,5631.0,1.0,69.1,2.02,304.0,11.58,0.083972,4836.0,0.935,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,161.515617,176.49978,2455009.5,6.548,295.25116,45.842972,15.561,1.0,0.651,0.641,0.02,4.637,4243.0,2.0,25.2,0.47,211.0,2.88,0.041208,2215.3,0.001,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,1,1,1,2.112405306,132.97515,2454965.975,2.5845,296.05884,39.613579,14.811,0.0,0.845,0.756,-0.38,4.601,5562.0,1.0,42.2,533.2,1225.0,19.01,0.230297,489.0,1.207,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,1.870990236,132.68949,2454965.689,1.8432,293.84235,49.66206,15.546,0.0,1.129,1.086,-0.16,4.419,6384.0,1.0,37.4,1824.38,1668.0,26.1,0.220077,642.6,1.193,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,5.56648691,133.03305,2454966.033,10.931,301.0473,45.087631,9.837,0.0,2.156,12.701,0.2,2.564,4694.0,1.0,103.6,11089.75,2618.0,43.67,0.031487,694.9,0.935,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,1.33253834,132.066,2454965.066,3.737,286.43134,42.098339,15.627,0.0,0.917,0.818,-0.08,4.572,5520.0,1.0,9.7,1051.03,1453.0,0.64,0.007151,62.4,0.164,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,1.241483276,132.10028,2454965.1,2.195,299.51083,40.474548,13.482,0.0,1.001,1.053,-0.2,4.394,6140.0,1.0,32.0,2761.35,1847.0,27.25,0.236943,141.0,1.227,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,3.01551943,132.943637,2454965.944,3.1713,298.88235,41.66333,17.357,0.0,1.306,2.761,-0.16,3.672,5299.0,1.0,367.3,2692.16,1837.0,155.81,0.516792,159580.0,0.851,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,2.112395777,134.034448,2454967.034,2.7714,296.06036,39.615211,17.388,0.0,1.0,1.0,0.0,4.438,5780.0,1.0,243.2,957.45,1419.0,115.26,1.05549,262600.0,1.285,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,14.8444836,143.576,2454976.576,6.091,295.93347,40.300571,12.345,0.636,1.421,1.846,-0.02,4.057,6642.0,2.0,10.5,336.06,1092.0,2.49,0.012341,177.9,0.149,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,1,0,0,2.252417903,132.436339,2454965.436,1.9767,291.8819,37.18911,15.625,0.0,0.539,0.544,-0.26,4.699,3979.0,1.0,129.5,88.43,782.0,27.09,0.45607,32296.0,1.198,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,2.900613144,133.422871,2454966.423,3.7357,296.43033,39.443489,16.943,0.0,0.94,0.931,-0.3,4.472,5977.0,1.0,617.7,650.9,1289.0,38.63,0.379996,165480.0,0.334,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,174.7697122,172.472322,2455005.472,2.3569,293.15765,40.262711,15.549,0.0,0.897,0.804,-0.3,4.575,5704.0,1.0,100.4,1.77,294.0,38.79,0.441845,68139.0,1.036,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,31.43284649,138.11259,2454971.113,5.3541,294.48807,46.334099,17.481,0.0,1.0,1.0,0.0,4.438,5780.0,1.0,154.0,26.19,577.0,57.21,0.523932,178870.0,0.815,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,1.72110057,132.76068,2454965.761,1.922,288.64627,50.788979,13.351,0.873,1.071,1.176,0.34,4.327,5700.0,3.0,9.3,1575.2,1607.0,0.7,0.005467,29.7,0.767,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,1,9.72675447,139.47635,2454972.476,19.6214,292.58875,47.393799,13.211,0.0,1.495,2.433,-0.06,3.84,6327.0,1.0,366.4,815.99,1363.0,995.22,3.745903,6641.6,4.676,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,8.096939227,132.646466,2454965.646,2.8833,292.7337,37.559311,17.637,0.0,1.19,1.418,-0.28,4.208,6572.0,1.0,177.9,481.48,1194.0,68.48,0.442225,142890.0,0.786,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,0.64234865,131.911078,2454964.911,2.1184,292.13733,38.602348,16.639,0.0,0.814,0.791,-0.26,4.553,5441.0,1.0,231.7,2653.37,1829.0,25.76,0.29825,39597.0,0.966,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,130.4194187,229.758424,2455062.758,4.165,286.69733,42.45116,11.241,0.0,0.915,1.685,-0.46,3.946,5770.0,1.0,90.4,11.79,473.0,57.51,0.312575,2290.9,1.258,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,1.78526527,133.1265,2454966.126,6.2233,298.22964,41.459839,14.026,0.0,1.211,1.228,-0.06,4.342,6505.0,1.0,123.1,2563.99,1815.0,41.19,0.307162,1733.1,1.262,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,4.8591441,132.6666,2454965.667,3.8588,297.94922,40.530708,14.113,1.0,1.226,1.207,-0.08,4.361,6586.0,1.0,81.6,681.41,1303.0,6.9,0.052321,2183.6,0.932,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,5.95077813,135.06469,2454968.065,5.6,293.0748,38.16972,12.861,0.0,2.707,9.828,0.07,2.886,5122.0,1.0,71.9,7394.55,2366.0,32.26,0.030058,761.8,0.881,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,99.673478,219.33483,2455052.335,0.968,293.05801,45.248821,15.801,0.09340000000000001,0.528,0.492,-2.5,4.777,4932.0,2.0,12.6,1.11,262.0,576.14,10.723516,2496.0,11.6846,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,4.7425521,133.13755,2454966.138,1.11,286.50876,41.922741,15.432,1.0,1.15,1.053,0.07,4.454,6161.0,1.0,10.9,426.49,1159.0,7.27,0.063231,3583.0,0.851,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,0.955297055,132.179352,2454965.179,1.7405,299.78207,44.19981,15.45,0.0,0.694,0.734,-0.56,4.548,5319.0,1.0,67.3,1367.42,1550.0,18.16,0.22654,846.1,1.193,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,280.476576,299.3871,2455132.387,32.24,292.61954,48.081478,13.608,0.0,0.98,0.892,-0.14,4.528,5869.0,1.0,38.7,1.22,268.0,3.16,0.032397,651.2,0.974,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,152.8255989,197.41339,2455030.413,22.688,293.77213,44.63847,13.226,1.0,1.761,7.506,-0.18,2.933,4991.0,1.0,98.9,68.47,734.0,34.85,0.042512,2173.5,0.409,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,47.1096306,144.13172,2454977.132,5.741,296.15601,44.92009,13.731,1.0,1.115,2.78,-0.42,3.597,5258.0,1.0,35.1,75.4,751.0,78.98,0.260165,752.2,1.23,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,2.41660149,131.53713,2454964.537,1.9699,290.55951,49.943008,12.737,1.0,1.069,1.026,0.34,4.444,5705.0,1.0,33.7,770.05,1343.0,0.92,0.008255,83.6,0.035,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,1,1,0,4.252082243,134.299947,2454967.3,2.7543,297.64441,43.632172,15.286,0.0,0.714,0.794,-0.92,4.492,5802.0,1.0,254.8,303.48,1064.0,33.14,0.382184,8290.5,1.268,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,14.180228311,143.127623,2454976.128,4.5344,291.05017,51.321751,17.427,0.0,1.015,1.142,-0.26,4.33,6289.0,1.0,472.3,137.11,873.0,62.41,0.500435,172740.0,0.795,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,282.5253558,363.071925,2455196.072,10.7965,289.76361,51.962601,12.62,0.963,0.974,0.913,0.0,4.506,5725.0,1.0,696.0,1.15,264.0,8.98,0.090074,9746.4,0.248,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,1,0,0,1.87887673,133.0741983,2454966.074,6.60887,297.42035,39.775108,13.244,0.0,1.06,1.235,-0.42,4.281,6569.0,1.0,3176.9,2750.37,1846.0,148.25,1.0993,824390.0,0.441,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,17.79391159,134.035628,2454967.036,4.3194,288.02426,43.545841,16.328,0.0,1.0,1.0,0.0,4.438,5780.0,1.0,247.0,55.88,697.0,33.3,0.304958,93395.0,0.692,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,7.942583252,134.817062,2454967.817,7.0612,298.99731,43.398861,15.994,0.0,1.007,2.178,-0.48,3.765,5516.0,1.0,855.4,644.35,1285.0,219.02,0.920896,88327.0,1.522,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,15.85231085,142.52451,2454975.525,4.8707,299.01227,40.660034,17.518,0.0,1.0,1.0,0.0,4.438,5780.0,1.0,252.4,65.17,725.0,679.44,6.221997,437860.0,6.286,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,2.415925551,133.610004,2454966.61,9.7769,290.01151,48.244202,14.467,0.0,2.014,3.278,-0.5,3.711,8796.0,1.0,1598.3,29070.1,3329.0,300.82,0.840385,560970.0,0.511,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,0.656201038,132.0994299,2454965.099,4.17901,298.5304,40.39846,15.168,0.0,1.08,0.999,0.02,4.472,6025.0,1.0,2065.8,5094.25,2157.0,112.77,1.033681,174860.0,1.439,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,2.617280959,132.391963,2454965.392,9.661,300.33237,44.986141,13.306,0.0,1.06,1.345,-0.34,4.207,6432.0,1.0,262.4,1918.98,1689.0,395.94,2.695783,3089.9,3.651,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,18.577903,142.171,2454975.171,20.11,300.33237,44.986141,13.306,0.0,1.06,1.345,-0.34,4.207,6432.0,4.0,6.6,140.97,879.0,1.36,0.009226,99.8,0.105,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,1.412524016,131.704429,2454964.704,5.74859,299.37808,40.757359,14.964,0.0,1.198,1.174,-0.22,4.375,6690.0,1.0,1475.4,3627.17,1978.0,68.92,0.537589,175780.0,0.846,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,5.77676732,131.5416,2454964.542,6.822,298.80362,44.4174,15.466,0.0,0.634,0.645,-0.18,4.621,4401.0,1.0,74.1,47.55,670.0,26.2,0.372037,5794.8,1.273,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,88.40678718,176.274619,2455009.275,12.3079,288.97165,44.624531,12.16,0.927,1.026,1.073,0.36,4.388,5611.0,1.0,328.0,6.65,410.0,4.55,0.03884,1724.4,0.535,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,0,1,0,3.635723653,134.6084,2454967.608,2.1862,290.33813,44.60387,11.826,0.0,1.082,1.295,-0.24,4.249,6422.0,1.0,43.1,1126.72,1478.0,1.23,0.008702,80.0,0.677,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,369.181947,399.5169,2455232.517,3.239,293.43799,43.476501,14.433,0.207,0.948,0.859,-0.32,4.546,5959.0,1.0,9.9,0.85,245.0,2.6,0.027739,913.0,0.021,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,45.3968385,136.93885,2454969.939,4.477,292.17706,44.786598,15.024,0.0,0.786,0.705,-0.7,4.633,5649.0,1.0,38.9,8.62,437.0,21.23,0.275783,1355.2,1.235,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,15.160166,136.55982,2454969.56,5.856,300.39197,44.780041,13.59,0.0,1.03,1.191,0.02,4.3,5940.0,1.0,26.1,107.59,821.0,2.09,0.01607,307.9,0.228,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,1,2.63009438,132.22517,2454965.225,11.226,294.39557,50.719589,14.651,0.0,1.137,1.091,-0.1,4.418,6338.0,1.0,69.4,1135.97,1480.0,25.55,0.21442,388.9,1.195,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,9.40527028,134.55181,2454967.552,2.076,297.33582,46.15099,14.685,0.0,1.053,0.996,-0.34,4.464,6347.0,1.0,20.7,182.72,938.0,25.39,0.233462,470.9,1.212,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,4.15713766,132.21689,2454965.217,1.808,291.96689,47.698456,12.28,0.0,1.281,1.324,0.12,4.301,6470.0,1.0,9.2,908.82,1401.0,1.17,0.008098,77.0,0.121,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,3.2136904,132.98252,2454965.983,2.205,299.26431,47.491791,12.618,0.015,1.289,1.579,0.18,4.151,6184.0,1.0,19.2,1515.7,1591.0,1.22,0.007099,55.8,0.57,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,2.87066026,133.66393,2454966.664,1.541,294.74448,41.749962,15.413,0.0,0.875,0.796,-0.52,4.578,5910.0,1.0,13.2,484.17,1196.0,1.72,0.019741,450.8,0.286,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,31.24611088,138.4604477,2454971.46,4.76,284.91049,48.431641,14.706,0.4808294015396076,1.0237061189001195,1.7287115530920552,-0.12443124863804753,4.310156613411586,5706.8232800782525,1.24365372098069,259.8950005434192,7745.737022611707,1085.3858276274318,102.89177806760135,0.28364628616454735,23791.335898271922,0.7351054776654712,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,82.37208458,208.4205685,2455041.421,6.35,290.29456,45.56461,14.688,0.4808294015396076,1.0237061189001195,1.7287115530920552,-0.12443124863804753,4.310156613411586,5706.8232800782525,1.24365372098069,259.8950005434192,7745.737022611707,1085.3858276274318,102.89177806760135,0.28364628616454735,23791.335898271922,0.7351054776654712,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,0,0,0.991105114,131.893383,2454964.893,2.2137,294.3541,46.840851,16.948,0.0,0.574,0.578,-0.92,4.673,4769.0,1.0,273.8,589.31,1257.0,36.87,0.584104,286390.0,0.623,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,1,1,12.425580393,141.5382062,2454974.538,57.2012,297.61902,40.568062,14.652,0.0,0.765,0.743,0.3,4.58,4594.0,1.0,58.8,23.83,563.0,21.34,0.263021,1131.0,1.222,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,138.944022,153.90645,2454986.906,10.611,286.61371,38.891972,14.208,0.994,1.044,1.115,0.0,4.362,6014.0,1.0,28.0,5.13,384.0,2.57,0.021092,530.2,0.195,0.0,0.0,1.0,0.0
FALSE POSITIVE,1,0,1,1,12.4260454,141.5025,2454974.502,27.7691,297.64737,40.536461,15.604,0.0,0.908,0.817,-0.2,4.569,5645.0,1.0,55.7,58.88,706.0,2.64,0.029607,582.1,0.967,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,1,1,12.4260002,133.9385,2454966.939,30.1966,297.64737,40.536461,15.604,0.0,0.908,0.817,-0.2,4.569,5645.0,2.0,47.8,58.88,706.0,2.39,0.026842,468.6,0.971,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,1,1.50650136,132.98952,2454965.99,3.1126,293.7749,45.087639,12.903,0.0,0.788,0.948,-0.34,4.381,5607.0,1.0,41.9,1403.44,1562.0,0.8,0.007725,66.9,0.556,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,0.968026356,131.756162,2454964.756,0.7143,291.01971,40.177589,14.479,0.045,1.26,1.193,0.07,4.385,6469.0,1.0,32.6,5205.91,2167.0,1.78,0.013644,212.7,0.055,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,1.179969562,133.381942,2454966.382,1.9745,293.20209,40.170921,12.989,0.0,1.719,3.899,-0.02,3.491,5500.0,1.0,277.9,18136.88,2960.0,120.02,0.281884,1109.3,1.244,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,10.10176739,131.80667,2454964.807,2.1267,293.1416,40.262299,14.694,0.0,0.95,0.867,-0.4,4.54,6058.0,1.0,28.8,111.86,829.0,26.09,0.275518,601.7,1.251,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,10.57910009,141.07251,2454974.073,1.4553,291.12006,40.333988,14.572,0.384,1.14,1.093,-0.08,4.418,6323.0,1.0,17.9,175.79,929.0,2.03,0.016983,329.3,0.404,0.0,1.0,0.0,0.0
CANDIDATE,0,0,0,0,1.480283464,134.37254,2454967.373,2.486,294.11307,40.362968,13.522,0.979,1.026,1.259,0.02,4.25,5897.0,1.0,21.3,2597.27,1822.0,0.97,0.007091,60.5,0.058,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,0,0,15.420409367,133.516609,2454966.517,2.3707,287.2106,44.849129,15.596,0.0,0.903,0.88,0.04,4.505,5468.0,1.0,268.5,45.03,661.0,16.62,0.172989,14759.0,0.955,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,9.97682072,131.76825,2454964.768,3.4873,296.75296,45.0411,14.943,1.0,0.821,0.928,-0.16,4.416,5500.0,1.0,31.3,97.85,802.0,2.85,0.028075,966.8,0.022,0.0,0.0,1.0,0.0
FALSE POSITIVE,0,0,1,1,61.4913415,163.63194,2454996.632,9.627,294.35666,45.192959,15.943,0.0,0.59,0.598,-0.8,4.656,4796.0,1.0,70.5,2.58,323.0,4.57,0.069936,3692.4,0.92,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,5.0263815,135.5595,2454968.559,4.384,299.14664,43.459831,14.877,0.921,0.885,0.962,-0.24,4.418,5783.0,1.0,8.5,305.12,1065.0,0.84,0.008026,77.2,0.185,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,16.00351679,146.38812,2454979.388,4.001,297.91864,45.347061,14.733,0.0,0.691,0.695,-0.62,4.594,5283.0,1.0,29.9,27.83,586.0,18.01,0.237257,668.3,1.209,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,1.86390886,132.19741,2454965.197,4.414,299.87238,45.499592,13.027,0.0,1.639,3.381,-0.26,3.594,6689.0,1.0,18.3,16718.87,2902.0,77.99,0.211237,176.1,1.2,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,1,2.03743942,131.55893,2454964.559,3.103,295.841,47.681889,15.047,0.0,0.826,0.774,-0.52,4.577,5751.0,1.0,16.0,673.94,1299.0,0.82,0.009757,112.5,0.102,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,332.74984,386.9102,2455219.91,14.77,295.03903,43.95454,15.487,0.27359999999999995,1.063,1.112,-0.2,4.375,6372.0,1.0,8.7,1.97,302.0,2.55,0.02098,518.1,0.1296,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,45.60304785,171.32001,2455004.32,8.35,293.69742,39.036388,15.206,0.4808294015396076,1.0237061189001195,1.7287115530920552,-0.12443124863804753,4.310156613411586,5706.8232800782525,1.24365372098069,259.8950005434192,7745.737022611707,1085.3858276274318,102.89177806760135,0.28364628616454735,23791.335898271922,0.7351054776654712,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,2.4681015,132.07692,2454965.077,2.83,298.84979,44.615009,14.874,0.001,0.811,0.872,-0.24,4.466,5516.0,1.0,22.1,564.74,1244.0,1.22,0.012797,172.8,0.689,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,12.53449909,134.95078,2454967.951,6.02,294.90765,40.278831,15.725,0.4808294015396076,1.0237061189001195,1.7287115530920552,-0.12443124863804753,4.310156613411586,5706.8232800782525,1.24365372098069,259.8950005434192,7745.737022611707,1085.3858276274318,102.89177806760135,0.28364628616454735,23791.335898271922,0.7351054776654712,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,0,0,215.15218,171.913,2455004.913,19.97,294.53214,43.75441,15.075,0.192,0.913,0.828,-0.38,4.563,5914.0,1.4,6.7,1.61,287.0,1.36,0.014999,264.2,0.2999,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,3.17275711,133.98944,2454966.989,5.404,296.28696,44.022671,15.936,0.0,0.827,0.739,-0.04,4.61,5058.0,1.0,30.1,206.07,966.0,1.27,0.015736,313.2,0.03,0.0,0.0,0.0,1.0
CANDIDATE,0,0,0,0,6.68231249,132.18853,2454965.189,3.251,297.65143,40.352551,13.052,1.0,1.33,2.506,0.08,3.764,5343.0,2.0,12.3,784.74,1350.0,2.09,0.007642,48.7,0.892,0.0,1.0,0.0,0.0
FALSE POSITIVE,0,1,1,0,0.73619448,132.08341,2454965.083,1.1148,298.52603,40.612091,15.145,0.0,1.134,1.09,-0.12,4.418,6355.0,1.0,27.2,6218.56,2268.0,1.84,0.015429,247.3,0.689,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,1,10.18670759,132.51843,2454965.518,7.498,295.11502,45.96648,14.651,0.0,0.556,0.555,-0.2,4.694,3995.0,1.0,35.5,12.29,477.0,0.95,0.015613,261.2,0.677,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,365.994154,217.68143,2455050.681,13.071,279.85272,43.664459,14.05,0.2,0.992,0.965,-0.24,4.466,6074.0,1.0,23.8,1.14,263.0,2.87,0.02726,698.5,0.8353,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,0,0.54028956,131.85133,2454964.851,3.619,296.0878,41.316841,14.568,0.0,1.093,0.993,0.07,4.483,5997.0,1.0,58.4,6356.72,2279.0,21.45,0.197793,293.5,1.181,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,2.49047468,133.44225,2454966.442,2.2003,290.73367,40.43116,15.429,0.009,0.981,0.997,-0.24,4.433,6067.0,1.0,20.7,940.43,1413.0,1.53,0.014075,222.2,0.522,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,2.17257963,133.00429,2454966.004,1.5794,290.2442,40.559269,14.845,0.0,0.753,0.971,-0.94,4.34,6038.0,1.0,27.1,1254.52,1518.0,13.55,0.127814,335.5,1.107,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,3.307669761,131.56743,2454964.567,1.672,290.33612,40.653061,12.936,0.0,1.395,2.382,0.26,3.829,5959.0,1.0,66.7,2710.89,1840.0,3.87,0.014895,243.1,0.602,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,3.183961388,132.865355,2454965.865,3.7875,289.81805,40.723919,12.678,0.084,1.039,1.76,-0.1,3.963,5716.0,1.0,339.2,1608.01,1615.0,37.22,0.193669,39268.0,0.677,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,0,1,0,48.507991,148.3182,2454981.318,8.984,297.92322,42.938789,15.365,0.09,1.013,0.966,-0.12,4.476,6031.0,1.0,11.4,16.08,511.0,2.06,0.019503,288.9,0.944,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,0.759766456,131.7904,2454964.79,5.323,290.51105,40.708569,15.932,0.0,1.09,1.026,-0.08,4.455,6174.0,1.0,73.0,4850.1,2128.0,29.02,0.258989,480.5,1.238,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,1,1,1.219034472,132.100235,2454965.1,2.151,299.97183,45.809738,14.914,0.0,1.115,1.192,0.34,4.333,5833.0,1.0,99.2,2734.97,1845.0,9.82,0.075454,6923.8,0.075,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,7.37339245,134.0101,2454967.01,2.883,293.38184,46.098701,12.197,0.0,0.998,1.093,-0.54,4.36,6484.0,1.0,36.6,344.18,1098.0,13.73,0.115063,125.0,1.104,0.0,0.0,0.0,1.0
FALSE POSITIVE,0,1,0,0,4.70847097,134.153065,2454967.153,6.0503,292.65988,46.159538,14.417,0.234,1.006,1.061,-0.24,4.391,6214.0,1.0,607.2,493.0,1202.0,19.58,0.168982,32622.0,0.418,0.0,0.0,0.0,1.0
FALSE POSITIVE,1,0,1,1,2.404556949,131.67616,2454964.676,7.4918,293.21356,46.175129,13.474,0.0,1.182,1.775,-0.24,4.013,6426.0,1.0,147.1,3474.41,1958.0,4.69,0.024182,408.7,0.97,0.0,0.0,0.0,1.0
